PC1,PC2,PC3
1.4674183770918545,0.605561734180981,-1.2544489086364756
-0.698860231455365,0.2871138909943662,-1.0466606495414514
-2.1299953448838123,0.26100002882136103,-1.0206557564460261
0.9435510516652902,-0.20735275564030006,-0.4221126145042715
1.5678573133864748,-0.25456457406853583,-0.5142261300553954
-1.600492385386917,2.1649048533716306,2.1051465904603854
-2.3873394628093085,-0.37084381131025346,-0.32768290530816907
-1.6870467784196632,-0.39092072820286344,-0.3601591748352174
3.033995599505562,1.6948313130556776,0.8306534082471151
1.0278497480552886,-0.00393928404302972,-0.410959086942755
-0.2399835179710714,-0.053272798697580726,-0.27622276768117204
-0.9822125431613395,1.4530310543511273,0.10411035876753927
-2.500387759585014,0.2981028452537952,-1.0246464481240323
0.04856043302216332,0.4127470863513883,-1.1214020144848842
2.298377060815987,3.3844135623849025,1.162897465308299
-0.58225798752079,0.24214415580928225,-1.0403380169218055
-0.18642644709763687,2.843011096769001,1.3828615084692564
0.4389683850630399,2.8501262330183024,1.234847712680525
0.7823285108330644,0.8181088851232037,-0.7701190351692095
-0.5037727678229514,-0.4322957384211335,-0.3967619099391984
3.414794201795753,2.929963079017883,1.7974518348679578
1.4030224548678751,-0.31056536500703785,-0.531352484451042
0.45264570348431565,-0.2732816822437181,-0.41691017966115795
0.3151991054197363,-0.49216642213778167,-0.4162863408511508
-0.5979141521340465,-0.4518412929016133,-0.3805171848310413
-1.9182022661751625,-0.35240092051461613,-0.27503278623851557
-1.0311146173457284,-0.34472430002888527,-0.2582618108827039
0.7074217818937436,4.813143457119634,2.4364302130427045
-1.2927050345814277,0.634068649921028,-1.361765077236383
0.6076359548708926,0.7352848368228856,-1.5633999720850167
0.5585407456762826,0.5942103347551972,-1.533533388341971
-1.6492881775002166,1.3840372035699782,-0.6635432756979741
-0.7422569645480889,0.6105338121992684,-1.4596303034480036
-1.1615292655062013,0.5975162566109322,-1.4263508252775305
-0.41356067874509733,0.675616550831463,-1.3644897219939476
3.7940725831714786,-1.0825850989489665,0.46957860172211124
-0.428329371661739,-1.3141164213242111,0.7612755971443944
2.0415307254305106,-1.3937898896347332,0.6477596356515247
-0.09798700198671181,0.06251744417167958,2.3336111491933567
-1.106799813910781,1.0473560976795633,3.3283870104853657
0.5174337958302612,-1.4775065663981553,0.7406578061966935
-2.174920179490744,-1.4633701964535963,0.82450777712883
3.038212736021909,-1.1731469501169767,0.6687926150120572
1.1327018991771491,1.811569493485155,-1.263183810898985
-2.6684000064958315,0.871888624004816,-1.6181273157911975
-2.237224559410885,0.8734088145787513,-1.6452549377002297
1.621346213080616,1.3487302590231884,-1.9180045215921775
-0.6914810643555169,0.7829843658032644,-1.6968612568135892
-0.3019356886178926,1.0432945338715922,-1.5517996701055754
-1.410476316538737,0.8862773137873764,-1.628481209196509
0.003883622947074834,1.192738940293043,-1.782346034174931
2.9058057792777174,-0.0018460021031940369,-0.38450307768555436
-2.321483688258414,-0.5465628709010617,-0.14290266331296525
1.9292143495105938,-0.4505882175542434,-0.41188987552839074
-1.103281569764542,-0.5495295904257171,-0.14105162774896512
-3.10098556095232,-0.3921953612636945,-0.10146491891528936
0.07038725150572324,-0.15999370596951498,-0.06492380389783599
0.36824395319422526,-0.4287448537649655,-0.24864496216648266
-1.070214884459766,-0.5476185809354001,-0.14384714947426533
0.23888494436767924,-0.0791815025765445,-0.02495830512306984
-1.267103653366518,0.8727913534880429,0.6859208579550041
-1.3064992174232917,-0.37480402261489976,-0.30696222182473726
-0.7618218523071795,-0.25137782536474357,-0.2526015256035279
0.197383551156005,0.16830068301095502,-0.0289076483798696
3.321971148708588,0.6239838453706218,-0.21579431725267662
2.0437464717789995,-0.11041452182568728,-0.48557450766673416
-2.429121945458804,0.7952963055319722,0.8274265542549438
-0.7308563063860974,-0.04854020081568146,-0.7927525142998976
-1.4221861856920348,0.009796544787173287,-0.7787846461624542
-0.9317706217962882,0.2819935785245795,-0.4958066891984745
-1.7485266453522927,0.9753396579325218,0.25895873040937034
2.6393846175434144,0.5847311066175915,-1.069251478520126
